time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,0.9740521286379696,-4.679904181135793,20.214654918525063,5.7806783047832315,6.146477404869469,0.0,1.4597179500444015,-5.519247548401153,4.649208514386622,-0.34257477923068735,-0.046026628579877826,0.0,433.9827974089541,432.3556136514938,432.07730908764614,430.71031601402734
3.2400000000000024,1.063945278102966,-5.019457531020245,20.49051889108298,5.760421801419618,6.143732899287958,0.0,1.5368470469592235,-5.800465185245303,4.544718800107746,-0.3291938101506704,-0.04517819908095996,0.0,442.79834397622585,442.86692310807587,441.17291130638705,442.1586005951401
3.3000000000000025,1.1584056719884956,-5.375829763229325,20.75927645665173,5.740927187088447,6.140849899832391,0.0,1.611963427978345,-6.079799508907568,4.412441130217573,-0.31750382175065806,-0.05451846770716518,0.0,436.2432287830802,435.4609048458041,435.23082999750187,436.09778946839236
3.3600000000000025,1.2583097124015268,-5.75247138908103,21.025197681489786,5.721403457277482,6.137731249485167,0.0,1.7182328006076657,-6.475853894443278,4.448674053871879,-0.34982154961026485,-0.04732816399714221,0.0,498.6239337828667,499.1476289450644,500.8582498617981,498.4040107483891
3.4200000000000026,1.3637828111582253,-6.150098633798349,21.288009401635442,5.700741812363578,6.134679909483973,0.0,1.7976435726575468,-6.779512508945721,4.3099524871880535,-0.3352400357731955,-0.059053524593694534,0.0,444.40646650883997,443.44234746624625,443.39168142261576,444.4659858469398
3.4800000000000026,1.4741131911157603,-6.566415350276268,21.542514017522716,5.680572687001376,6.130780726497335,0.0,1.8801852694190224,-7.098721866553245,4.171620727267816,-0.3380359164554992,-0.08077772714440634,0.0,448.9798999002716,447.21008463147604,449.4522401091148,449.1107921820956
3.5400000000000027,1.5890793188357084,-7.000785950618954,21.786451753209285,5.660015932670923,6.127219792925995,0.0,1.952214983732691,-7.381363963565554,3.958190416731124,-0.3538074488922198,-0.03441725094825774,0.0,422.02573316258787,426.0063151497055,424.8308894880072,423.3483488451767
3.6000000000000028,1.7090262450858267,-7.4546886571551365,22.02053688369443,5.63871946335313,6.125454337956654,0.0,2.045938907620114,-7.749581540339385,3.84210478357725,-0.3573032405961653,-0.02095095858674583,0.0,466.671291960541,467.7213116518908,466.2709189342106,465.87419152452435
3.660000000000003,1.8340507924959288,-7.928864452785043,22.244513586112145,5.6172347781051215,6.124092166483905,0.0,2.121503337293637,-8.057251523131255,3.6219998190157807,-0.35966954008314433,-0.026459069426085228,0.0,432.2629817951088,431.7983474509663,432.22491625630005,431.8891081262597
3.720000000000003,1.9637023689410698,-8.422083617138364,22.455408907821422,5.595278676578555,6.1226812772141095,0.0,2.200154008540586,-8.384256780621348,3.4057973711100384,-0.3829223524492445,-0.018195976318018822,0.0,438.45627215893563,439.14239732513016,439.97654163895527,437.9048443402983
3.780000000000003,2.0982299669342135,-8.935778677858432,22.653729224910542,5.572314292936607,6.121413148405315,0.0,2.2839590491577475,-8.739659470502462,3.202401710043724,-0.3823781495168083,-0.027779173899258665,0.0,449.67016289196386,448.8929054936236,451.240109851308,451.13481592514864
3.840000000000003,2.2379308640120286,-9.471628542283687,22.84012942544441,5.549018681820964,6.119914915551526,0.0,2.372580154627657,-9.122562352792905,3.008098799605228,-0.40380011724040193,-0.019874657393320942,0.0,461.5959048891853,462.2194018422076,461.2258872784822,459.3784893845559
3.900000000000003,2.38316753716758,-10.031601040046928,23.015429443979986,5.5249303885840035,6.119192164112999,0.0,2.4683518095357626,-9.543522375042896,2.8318475424945557,-0.39719352546759795,0.00023985208528005345,0.0,476.7926156723589,478.3275165126186,475.6755611052079,476.02572746271596
3.960000000000003,2.533909313841421,-10.616161319981455,23.178706422574145,5.500759800274869,6.1193469143393955,0.0,2.5560282980281936,-9.942119478602802,2.6075935808902733,-0.41754687234814797,0.006889634901559447,0.0,466.8083532217915,467.3271177143088,466.07850474148,464.32263934381507
4.020000000000002,2.6900154013771993,-11.225450349745385,23.328643917768105,5.475809249114839,6.120087516305945,0.0,2.6470529484836502,-10.367573601648798,2.386774051852827,-0.41264580446749083,0.02147739266077985,0.0,476.6835849883821,477.79733985998786,476.4967907734669,476.70440177042695
4.080000000000001,2.850869504872648,-11.857548700560141,23.462034367569604,5.450666196853499,6.121612171221269,0.0,2.7144168645844036,-10.702723160603805,2.0570456622104056,-0.4365737919085508,0.03230078491548035,0.0,437.95400440388977,438.8538343940648,438.98614597548067,436.80769174481503
4.14,3.015703125871396,-12.509860747436576,23.57515613337132,5.424071951031054,6.1235599919655925,0.0,2.779647128683814,-11.041212953511,1.7109669756199206,-0.46180418540235474,0.03278742947058869,0.0,438.8125130952397,438.85333476290197,439.87759206870277,437.57219662420965
4.199999999999998,3.184168995347921,-13.18155881946758,23.666139022702936,5.3965111381993225,6.125707626385893,0.0,2.8355369897332134,-11.34891347093552,1.3192856257144772,-0.45485348817043275,0.041213867400723796,0.0,426.1047969264217,426.82551332284476,423.4836939590183,423.8495153001875
4.259999999999997,3.356755548939314,-13.875873608955015,23.73643936891019,5.368808328546891,6.127788464824928,0.0,2.9166730889279617,-11.794187948351142,1.0199560576324829,-0.48110607890410867,0.016546976293524925,0.0,481.90986478255394,480.041297637401,481.0989866360773,478.89843411321
4.319999999999996,3.5337128129135875,-14.594865848249743,23.786511514373192,5.339522387438995,6.128448271633008,0.0,2.9814505685669372,-12.17157265696827,0.6455575081227524,-0.5080640133641633,-0.003428995826546397,0.0,457.1202059241623,455.524732135287,458.31268577292974,455.9187638368088
4.379999999999995,3.7149650444222253,-15.338933791063685,23.815240434293585,5.309041778863131,6.1284162310750006,0.0,3.059724400471565,-12.629210720936538,0.3074259401317449,-0.5079030853665878,0.00470506250231229,0.0,487.9825442117798,488.58964345193755,488.96478321586517,488.7314114413242
4.439999999999993,3.900194357754652,-16.10694195505812,23.82059760511174,5.2786082616863155,6.129138670782623,0.0,3.114162184359367,-12.97003596035829,-0.13227152765341105,-0.50590873181993,0.023703825767350542,0.0,448.76154770231875,450.3017853094962,449.87063419272573,449.7653508742875
4.499999999999992,4.088571297185827,-16.895025735272093,23.798786622463417,5.248442734890833,6.130506609923955,0.0,3.1645987161573985,-13.298232959818566,-0.5981055118041523,-0.49712727290823583,0.020925172997174453,0.0,447.6480509553077,447.4217903561673,447.8018823358916,448.25283710672693
4.559999999999991,4.280181748552208,-17.704241820881617,23.749345486278877,5.218545631853409,6.131475344837741,0.0,3.221842523094323,-13.673805386813434,-1.053834684839666,-0.5006963835189013,0.0042772736832303775,0.0,468.9584747710789,467.6627598810649,468.1945325039981,467.6695888113123
4.6199999999999894,4.474941368088041,-18.534608708664496,23.671229332409666,5.189424601636915,6.131489889986302,0.0,3.2696884645627793,-14.003290949753715,-1.5535426247304165,-0.4652376306752905,-0.009382962203217637,0.0,457.78987842777985,456.7010094195333,454.4791222849931,457.0705340478071
4.679999999999988,4.672438830980943,-19.384117426648015,23.562299221034177,5.162116156172878,6.130400292026611,0.0,3.3131715840059486,-14.31185103781832,-2.0807636822028672,-0.4402265377599863,-0.04839213017333078,0.0,454.4740036760096,451.33451898911534,453.21067557357617,455.00479336440355
4.739999999999987,4.872826382403171,-20.253816835959682,23.422051061770876,5.135600619427878,6.127208411027016,0.0,3.366033040001964,-14.675528431283084,-2.5980494205832425,-0.4455458926159381,-0.06514403633418187,0.0,477.3368751503379,476.0543091283537,477.0333183055641,476.4372770199302
4.799999999999986,5.076400503318111,-21.14531681984366,23.250217997582524,5.109311956081935,6.122801571210729,0.0,3.419391041004597,-15.038143469753415,-3.1336819155917013,-0.4264340224439685,-0.10039580645685998,0.0,484.46082007703353,481.79711484147793,481.02206181755764,482.2834383201554
4.859999999999984,5.283221576395421,-22.05861514395717,23.04572577727033,5.083585041614176,6.116524293367101,0.0,3.4743202405134523,-15.401764478141766,-3.6867571209047347,-0.4339268878954274,-0.1147910815947832,0.0,489.3916325933056,488.30975085732223,490.217027716462,489.48650458463146
4.919999999999983,5.49186864451001,-22.985306333961503,22.804273631341914,5.057609648535786,6.109625224019254,0.0,3.4805085530243556,-15.487066077949548,-4.363439588782873,-0.43099490890721365,-0.11537376810953007,0.0,401.03097795657004,400.96464041993084,400.71840863750555,400.7672903147056
4.979999999999982,5.702142573112715,-23.92372048538987,22.524259282718926,5.031636782105576,6.102364471176784,0.0,3.528244955585147,-15.789875907911197,-4.974069730782526,-0.43693234938818143,-0.13572963945037655,0.0,480.2223899492371,478.66248429048755,478.84724767216045,478.21419982309067
5.0399999999999805,5.914445239886987,-24.87566690630743,22.205594819462885,5.005131616756595,6.095322738889308,0.0,3.548234045544851,-15.939375946004414,-5.650657142271776,-0.4536908063679728,-0.09469007116865405,0.0,433.8807698330197,437.3013684768502,437.4841727736203,435.8769544654475
